,age,workclass,final_weight,education,education-num,marital-status,occupation,relationship,race,sex,cap-gain,cap-loss,hours-per-week,native-country,sum_N
11647,51.0, Private,245356.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,0.0,55.0, United-States,>N
11648,52.0, Private,30846.0, Some-college,10.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11649,47.0, Private,216414.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
11650,47.0, Private,361390.0, 10th,6.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4064.0,0.0,40.0, Italy,<=N
11651,29.0, Private,255364.0, Some-college,10.0, Divorced, Other-service, Own-child, White, Male,594.0,0.0,24.0, United-States,<=N
11652,19.0, Private,197377.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,20.0, United-States,<=N
11653,66.0, Self-emp-not-inc,197816.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,17.0, United-States,<=N
11654,38.0, Private,194140.0, Some-college,10.0, Separated, Machine-op-inspct, Unmarried, Black, Male,0.0,0.0,50.0, United-States,<=N
11655,67.0, Private,110122.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,32.0, United-States,<=N
11656,33.0, Private,102130.0, Assoc-voc,11.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States,<=N
11657,51.0, Federal-gov,85815.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,>N
11658,30.0, Private,176064.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,55.0, United-States,<=N
11659,43.0, Private,38946.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,>N
11660,29.0, Private,249463.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
11661,38.0, Private,175665.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,<=N
11662,58.0, Private,111385.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
11663,56.0, State-gov,165867.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>N
11664,41.0, Private,347890.0, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
11665,43.0, Self-emp-inc,49249.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
11666,50.0, Private,125417.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,0.0,65.0, United-States,>N
11667,73.0, Self-emp-not-inc,30958.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,25.0, United-States,<=N
11668,45.0, State-gov,191001.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,7688.0,0.0,40.0, United-States,>N
11669,18.0, Self-emp-not-inc,68073.0, 11th,7.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,20.0, United-States,<=N
11670,33.0, Private,233149.0, 12th,8.0, Divorced, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11671,20.0, Private,204596.0, 12th,8.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,20.0, United-States,<=N
11672,37.0, Private,109996.0, 9th,5.0, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, Hong,<=N
11673,29.0, Private,251170.0, HS-grad,9.0, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,<=N
11674,22.0, Private,140001.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11675,61.0, State-gov,347445.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,>N
11676,27.0, Self-emp-not-inc,229126.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,30.0, United-States,<=N
11677,47.0, Private,235431.0, Preschool,1.0, Never-married, Sales, Unmarried, Black, Female,0.0,0.0,40.0, Haiti,<=N
11678,56.0, Private,209280.0, HS-grad,9.0, Separated, Sales, Unmarried, Black, Female,0.0,0.0,16.0, United-States,<=N
11679,26.0, Private,172013.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11680,30.0, Self-emp-inc,133876.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,<=N
11681,60.0, Private,152727.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1902.0,40.0, United-States,>N
11682,30.0, Private,139838.0, 10th,6.0, Separated, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,<=N
11683,28.0, Private,153885.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Wife, White, Female,0.0,0.0,45.0, United-States,<=N
11684,64.0, Self-emp-not-inc,21174.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,20.0, United-States,<=N
11685,32.0, Private,101266.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11686,32.0, Private,99548.0, Some-college,10.0, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,<=N
11687,31.0, Local-gov,220669.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Female,6849.0,0.0,40.0, United-States,<=N
11688,36.0, Private,91716.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States,<=N
11689,32.0, Self-emp-not-inc,112115.0, 12th,8.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,70.0, United-States,<=N
11690,49.0, Private,220978.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,44.0, United-States,<=N
11691,40.0, Private,121012.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11693,51.0, Self-emp-not-inc,192654.0, Bachelors,13.0, Widowed, Exec-managerial, Unmarried, White, Male,0.0,0.0,50.0, United-States,<=N
11694,45.0, Private,111706.0, 1st-4th,2.0, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,40.0, Vietnam,<=N
11695,41.0, Private,174196.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0.0,0.0,40.0, United-States,<=N
11696,54.0, Private,312500.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11697,19.0, Private,39623.0, Some-college,10.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,25.0, United-States,<=N
11698,36.0, Private,355468.0, 10th,6.0, Separated, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
11699,45.0, State-gov,62726.0, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11700,58.0, Federal-gov,75867.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11701,60.0, Private,76449.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11702,34.0, Private,111567.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
11703,58.0, Private,112945.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11704,53.0, Private,191389.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11705,42.0, Private,208584.0, Assoc-acdm,12.0, Separated, Sales, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,<=N
11706,49.0, Private,99340.0, 5th-6th,3.0, Separated, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, Dominican-Republic,<=N
11707,54.0, Self-emp-not-inc,308087.0, Masters,14.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,30.0, United-States,<=N
11708,64.0, Private,166843.0, HS-grad,9.0, Widowed, Other-service, Other-relative, White, Male,0.0,0.0,28.0, United-States,<=N
11709,62.0, Private,122433.0, 10th,6.0, Divorced, Prof-specialty, Unmarried, White, Male,0.0,0.0,35.0, United-States,<=N
11710,31.0, Private,103573.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,45.0, United-States,<=N
11711,28.0, Private,264735.0, Masters,14.0, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,50.0, India,<=N
11712,58.0, Self-emp-not-inc,281792.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,<=N
11713,52.0, Private,184081.0, 7th-8th,4.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, Jamaica,<=N
11714,22.0, Private,381741.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11715,58.0, Private,98630.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,>N
11716,25.0, Private,161631.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11717,33.0, Private,152591.0, Some-college,10.0, Divorced, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States,<=N
11718,69.0, Self-emp-not-inc,150080.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11719,18.0, Private,278141.0, 11th,7.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,35.0, United-States,<=N
11720,48.0, Self-emp-not-inc,229328.0, 12th,8.0, Widowed, Sales, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,40.0, South,<=N
11721,26.0, Private,278916.0, Some-college,10.0, Separated, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,20.0, United-States,<=N
11722,43.0, Federal-gov,421871.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, Black, Male,6849.0,0.0,50.0, United-States,<=N
11723,35.0, Private,164193.0, Some-college,10.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
11724,33.0, Self-emp-not-inc,189265.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,5.0, United-States,<=N
11725,52.0, Private,384959.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,36.0, United-States,<=N
11726,62.0, Private,67320.0, HS-grad,9.0, Widowed, Other-service, Other-relative, Black, Female,0.0,0.0,40.0, United-States,<=N
11727,50.0, Private,174655.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1887.0,40.0, United-States,>N
11728,30.0, Local-gov,327203.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11729,25.0, Private,51148.0, HS-grad,9.0, Divorced, Adm-clerical, Other-relative, White, Female,0.0,0.0,40.0, United-States,<=N
11730,19.0, Private,287380.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,27.0, United-States,<=N
11731,58.0, Private,131608.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States,>N
11732,41.0, Private,122857.0, HS-grad,9.0, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,40.0, United-States,<=N
11733,28.0, Private,259609.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,50.0, United-States,<=N
11734,33.0, Private,104509.0, Bachelors,13.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,<=N
11735,51.0, Private,203435.0, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11736,27.0, Private,148429.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States,<=N
11737,26.0, Private,106950.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,<=N
11738,19.0, Private,87402.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
11739,32.0, Private,265638.0, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, Black, Male,0.0,0.0,60.0, United-States,<=N
11740,27.0, Private,430710.0, HS-grad,9.0, Separated, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11741,50.0, Federal-gov,193116.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11742,29.0, Private,94880.0, Some-college,10.0, Married-spouse-absent, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, Mexico,<=N
11743,67.0, Private,186427.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,>N
11744,53.0, Private,348287.0, HS-grad,9.0, Divorced, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, United-States,<=N
11745,58.0, Private,77498.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,<=N
11746,47.0, Private,199058.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11747,30.0, Private,156464.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, Germany,<=N
11748,40.0, Private,202508.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,48.0, United-States,>N
11749,45.0, Private,131309.0, Bachelors,13.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,32.0, United-States,<=N
11750,41.0, Private,99679.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11751,26.0, Private,136309.0, Assoc-acdm,12.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,50.0, United-States,<=N
11752,27.0, Private,294451.0, 11th,7.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11753,44.0, Private,104719.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,38.0, United-States,<=N
11754,72.0, Self-emp-not-inc,207889.0, 7th-8th,4.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
11755,24.0, Private,215890.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11756,34.0, Private,341239.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, Black, Male,0.0,0.0,40.0, United-States,<=N
11757,66.0, Self-emp-not-inc,58326.0, 11th,7.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11758,35.0, Private,176544.0, Some-college,10.0, Divorced, Sales, Not-in-family, White, Male,0.0,1741.0,50.0, United-States,<=N
11759,37.0, Private,216149.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,<=N
11760,65.0, Private,274637.0, 9th,5.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,16.0, United-States,<=N
11761,23.0, Private,163870.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11762,52.0, Private,287575.0, HS-grad,9.0, Separated, Prof-specialty, Unmarried, White, Male,0.0,0.0,40.0, United-States,<=N
11763,35.0, Private,268292.0, Assoc-voc,11.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,65.0, United-States,<=N
11764,43.0, Private,343061.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, Cuba,<=N
11765,46.0, Local-gov,481258.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,45.0, United-States,>N
11766,17.0, Private,181129.0, 10th,6.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,10.0, United-States,<=N
11767,18.0, Private,153302.0, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11768,48.0, Private,235891.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, Puerto-Rico,<=N
11769,33.0, Self-emp-not-inc,41210.0, Bachelors,13.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,75.0, United-States,>N
11770,31.0, Local-gov,152109.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,30.0, United-States,<=N
11771,28.0, Private,114072.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11772,30.0, Private,83066.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,30.0, United-States,<=N
11773,18.0, Private,110230.0, 11th,7.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,5.0, United-States,<=N
11774,33.0, Self-emp-inc,137421.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0.0,0.0,45.0, South,<=N
11775,46.0, Self-emp-inc,222829.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,>N
11776,50.0, State-gov,89652.0, Masters,14.0, Widowed, Prof-specialty, Unmarried, White, Female,0.0,0.0,60.0, United-States,<=N
11777,43.0, Self-emp-inc,375807.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,1977.0,60.0, United-States,>N
11778,29.0, Private,184224.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11779,18.0, Private,54639.0, HS-grad,9.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11780,47.0, Self-emp-inc,77764.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,>N
11781,28.0, Private,61523.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,55.0, United-States,<=N
11782,60.0, Self-emp-not-inc,54614.0, Assoc-voc,11.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, United-States,<=N
11783,34.0, Private,188246.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11784,25.0, Private,267594.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,<=N
11785,19.0, Private,140499.0, HS-grad,9.0, Never-married, Protective-serv, Other-relative, White, Male,0.0,0.0,40.0, United-States,<=N
11786,35.0, Private,73471.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11787,41.0, Federal-gov,33487.0, Some-college,10.0, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0.0,0.0,38.0, United-States,<=N
11788,23.0, Private,201179.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11789,69.0, Self-emp-not-inc,165814.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,35.0, United-States,<=N
11790,44.0, State-gov,46221.0, Doctorate,16.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45.0, United-States,<=N
11791,49.0, Self-emp-inc,172246.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,99999.0,0.0,40.0, United-States,>N
11792,31.0, Federal-gov,148207.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,53.0, United-States,<=N
11793,36.0, Private,389725.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,7298.0,0.0,40.0, Germany,>N
11794,33.0, Private,343519.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,25.0, United-States,<=N
11795,35.0, Private,67317.0, Assoc-acdm,12.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,50.0, United-States,<=N
11796,53.0, Self-emp-not-inc,257728.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
11797,32.0, Private,264554.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11798,26.0, Private,224567.0, 11th,7.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,45.0, United-States,<=N
11799,40.0, Private,24038.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,55.0, United-States,<=N
11800,35.0, Private,210945.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,>N
11801,52.0, Self-emp-not-inc,123727.0, HS-grad,9.0, Separated, Exec-managerial, Not-in-family, White, Male,0.0,0.0,60.0, United-States,<=N
11802,32.0, Private,78374.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,1.0, United-States,<=N
11803,18.0, Private,138266.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,25.0, United-States,<=N
11804,58.0, Private,147098.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,60.0, United-States,>N
11805,26.0, Private,211695.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11806,33.0, Self-emp-not-inc,196480.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States,<=N
11807,39.0, Private,373699.0, Masters,14.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
11808,47.0, Private,189680.0, Bachelors,13.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11809,33.0, Private,342458.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
11810,28.0, Private,161155.0, Some-college,10.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,48.0, United-States,<=N
11811,48.0, Local-gov,116601.0, Masters,14.0, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,50.0, Nicaragua,<=N
11812,67.0, Self-emp-inc,127605.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,2174.0,40.0, United-States,>N
11813,22.0, Self-emp-not-inc,47541.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,20.0, United-States,<=N
11814,62.0, Private,134779.0, Some-college,10.0, Divorced, Prof-specialty, Not-in-family, White, Female,4650.0,0.0,40.0, United-States,<=N
11815,42.0, Self-emp-not-inc,177937.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,45.0, United-States,<=N
11816,53.0, Private,114758.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,20.0, United-States,<=N
11817,64.0, Local-gov,287277.0, 9th,5.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11818,29.0, Private,173113.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,>N
11819,51.0, Private,169785.0, Bachelors,13.0, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0.0,0.0,60.0, United-States,<=N
11820,64.0, Self-emp-not-inc,280508.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States,<=N
11821,24.0, Private,360077.0, 11th,7.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States,<=N
11822,47.0, Private,165229.0, 12th,8.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11823,35.0, Private,282753.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11824,31.0, Private,308812.0, Masters,14.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,<=N
11825,64.0, Private,132519.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,0.0,0.0,40.0, United-States,<=N
11826,38.0, Private,185053.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,20.0, United-States,>N
11827,42.0, Local-gov,261899.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,>N
11828,46.0, Private,119939.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11829,37.0, Private,276165.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,<=N
11830,30.0, Private,361280.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,<=N
11831,33.0, Private,195770.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,<=N
11832,52.0, Local-gov,289804.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,40.0, United-States,>N
11833,21.0, Private,247115.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,60.0, United-States,<=N
11834,48.0, Federal-gov,50459.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Male,0.0,0.0,40.0, United-States,<=N
11835,22.0, Private,260617.0, 12th,8.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,60.0, United-States,<=N
11836,20.0, Private,155066.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,60.0, United-States,<=N
11837,80.0, Private,227210.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,9386.0,0.0,40.0, United-States,>N
11838,47.0, Local-gov,47270.0, Assoc-acdm,12.0, Separated, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,<=N
11839,35.0, Private,111128.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,65.0, United-States,>N
11840,37.0, Private,119929.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States,<=N
11841,73.0, Private,157248.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,20.0, United-States,<=N
